timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-12-28T03:22:50,BLIP_Meme_Hate_Classification,35110469-67ec-4f27-9855-37d365ff1da4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4635.467399200003,2.006654833719712,0.0004328915858767606,2040.0,194.64515633987705,20.0,2.625939076839996,0.25057735712839196,0.025744064808333172,2.9022604987767218,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.5,3.2.0,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4070 Ti SUPER,90.365,23.8233,63.1030158996582,machine,N,1.0,0.0
