timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-01-09T14:39:03,vit+bert_Meme_Classification,4dda2a7b-a184-4ff6-b029-55de057eb085,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26982.963748799986,11.116736488740388,0.00041199093591914204,2040.0,85.36004935047288,20.0,15.28872201231926,0.639724916223968,0.14988634752611454,16.078333276069355,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.5,3.2.0,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4070 Ti SUPER,90.365,23.8233,63.1030158996582,machine,N,1.0,0.0
