timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-12-28T20:47:41,SigLIP_Meme_Classification,a5d97ea6-d4bf-48d2-9177-78d6eace425e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1331.827445899995,0.544304046687473,0.00040868961543261666,2040.0,68.20290885985713,20.0,0.7546088398733691,0.025229760461569994,0.007398002333333716,0.7872366026682726,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.5,3.2.0,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4070 Ti SUPER,90.365,23.8233,63.1030158996582,machine,N,1.0,0.0
