timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-01-09T06:24:09,GIT_BERT_Meme_Hate_Classification,c812e427-4700-40eb-afd5-691b22da04dc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12866.950829299982,5.338784727328911,0.00041492229185889916,2040.0,100.62900462997007,20.0,7.290460643359768,0.35964479493782786,0.07147366201887419,7.721579100316471,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.5,3.2.0,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4070 Ti SUPER,90.365,23.8233,63.1030158996582,machine,N,1.0,0.0
